Molecule_Name,inchikey,repeat_0,repeat_1,repeat_2,repeat_3,repeat_4
OCNT-2317986,FHXLUKSIGDILGD-UHFFFAOYSA-N,0,2,3,0,3
OCNT-2317987,DOIZBBKIUFPCMV-ZBEGNZNMSA-N,2,3,0,3,0
OCNT-2317988,OCABKFRKMVRZGW-UHFFFAOYSA-N,3,0,4,1,1
OCNT-2317990,GGVQQOGVQIQAAR-UHFFFAOYSA-N,0,0,4,3,2
OCNT-2317996,VXCZBVOUTTYBHA-UHFFFAOYSA-N,4,1,0,3,4
OCNT-2317998,DHIYDXIHBDUGDX-UHFFFAOYSA-N,3,3,3,4,2
OCNT-2317999,MJBADUAGPNZJKC-UHFFFAOYSA-N,2,0,2,0,4
OCNT-2318000,BLHWMBAQHCSKAB-UHFFFAOYSA-N,3,0,4,2,2
OCNT-2318002,CIBMHMYNONJSKA-UHFFFAOYSA-N,3,4,4,3,2
OCNT-2318005,YCCWTCGWOXNHDS-UHFFFAOYSA-N,3,3,2,0,3
OCNT-2318008,MZCSBMOLDFPPDR-UHFFFAOYSA-N,0,1,0,0,2
OCNT-2318014,XZUOPKZBRIBBTC-UHFFFAOYSA-N,0,3,0,2,4
OCNT-2318016,KIRRBXXYDURQOI-UHFFFAOYSA-N,3,2,3,3,3
OCNT-2318019,QWDKJZBBOMAQCR-UHFFFAOYSA-N,1,3,0,0,1
OCNT-2318020,QUBDEYFKIBCNDL-UHFFFAOYSA-N,4,0,0,1,2
OCNT-2318022,NGLQWYBBWZPWAG-UHFFFAOYSA-N,0,4,2,2,3
OCNT-2318023,NJZGQVIBLMPPCR-UHFFFAOYSA-N,4,4,0,0,3
OCNT-2318024,MJBFYSJSWHNXSF-UHFFFAOYSA-N,3,4,2,3,3
OCNT-2318026,HVCPWAVQYUBRKQ-UHFFFAOYSA-N,2,0,1,2,3
OCNT-2318030,MDXBZDBSLKDZJO-UHFFFAOYSA-N,1,3,2,0,3
OCNT-2318031,RFBSFICICWAJJP-UHFFFAOYSA-N,3,2,2,1,4
OCNT-2318034,DAVAPQJLEBBMCT-UHFFFAOYSA-N,2,3,4,0,3
OCNT-2318036,YSXZJLYRWWXLBJ-UHFFFAOYSA-N,2,0,4,2,3
OCNT-2318037,QGTCUSWJSRWNHW-UHFFFAOYSA-N,0,4,4,3,0
OCNT-2318042,QBMFUVNZPFXQOW-UHFFFAOYSA-N,3,1,1,3,1
OCNT-2318046,GOFUXMWCQVYONM-UHFFFAOYSA-N,2,0,3,1,2
OCNT-2318048,YXWUJBCMCDTVMO-UHFFFAOYSA-N,3,1,2,2,0
OCNT-2318049,YTDISSLDTLUWLG-UHFFFAOYSA-N,3,0,4,0,3
OCNT-2318057,BAJXDLICMYECHQ-UHFFFAOYSA-N,0,2,1,3,3
OCNT-2318058,LHKPZQCRTJSJBZ-UHFFFAOYSA-N,0,2,2,4,2
OCNT-2318059,LGBXJZIKTPOPEY-UHFFFAOYSA-N,0,4,0,1,3
OCNT-2318060,BQDVZEIIVADUJR-UHFFFAOYSA-N,0,1,3,3,4
OCNT-2318061,OTJRZTPWCXICIQ-UHFFFAOYSA-N,1,1,0,0,4
OCNT-2318067,QUDSFKIXQFFIOI-UHFFFAOYSA-N,2,3,0,0,0
OCNT-2318073,MCOJMOCNKBUMFG-UHFFFAOYSA-N,4,3,1,2,4
OCNT-2318074,UAZXYQOFROGJMV-UHFFFAOYSA-N,3,2,0,4,4
OCNT-2318077,KIZGJXADGBKBNO-UHFFFAOYSA-N,1,3,0,0,4
OCNT-2318080,PXJXDGWVKBKLDC-WFASDCNBSA-N,3,0,3,3,3
OCNT-2318082,MPHVZCIVRGMVML-UHFFFAOYSA-N,2,3,2,1,4
OCNT-2318089,VKPBJYKSYHYDMB-UHFFFAOYSA-N,1,0,0,0,4
OCNT-2318090,UXEXUCNMMQUJTE-UHFFFAOYSA-N,2,0,2,3,0
OCNT-2318091,XZVJNMSDGFNPIV-UHFFFAOYSA-N,1,4,1,3,3
OCNT-2318092,FRFJADVSOMLOLN-UHFFFAOYSA-N,3,0,4,1,2
OCNT-2318097,GNBBTCYKQSSFLT-UHFFFAOYSA-N,4,0,1,0,0
OCNT-2318098,IQPUAVGREWPGSG-UHFFFAOYSA-N,3,0,3,2,2
OCNT-2318099,IUFDECBMQJLOOR-UHFFFAOYSA-N,3,0,1,0,3
OCNT-2318103,SFHLFNWOCGHDOA-UHFFFAOYSA-N,0,2,3,4,1
OCNT-2318107,UJVFHANKNIKYOA-HNNXBMFYSA-N,1,4,1,0,1
OCNT-2318111,KTRFMBNZWVWXQT-UHFFFAOYSA-N,2,4,0,4,2
OCNT-2318112,OZBQCCJUGKHCOL-UHFFFAOYSA-N,1,0,4,4,2
OCNT-2318114,CHGWIMCJKOUHGM-UHFFFAOYSA-N,0,2,4,4,0
OCNT-2318116,DRIAFSIJESLFGT-SJORKVTESA-N,2,2,4,2,2
OCNT-2318117,QGOIKUNMZODDJF-UHFFFAOYSA-N,3,4,4,3,0
OCNT-2318118,BRJQPXHVMBFKHF-UHFFFAOYSA-N,4,4,3,2,0
OCNT-2318120,MOGOAFHRNRFONI-UHFFFAOYSA-N,3,2,3,3,3
OCNT-2318123,CRUWCZSXWRLWRA-OAHLLOKOSA-N,1,1,1,0,1
OCNT-2318130,MVJRPLRVGMQACD-UHFFFAOYSA-N,0,0,0,2,2
OCNT-2318132,PIYVGEPVPSFHHI-UHFFFAOYSA-N,2,4,0,1,2
OCNT-2318133,ZQFYYXLJVMCABY-UHFFFAOYSA-N,3,0,4,4,0
OCNT-2318135,FHPVWGDQJXVTRR-UHFFFAOYSA-N,1,4,1,0,1
OCNT-2318141,VXLPXEUDXOBHBR-UHFFFAOYSA-N,4,4,2,0,3
OCNT-2318150,PPEXGJGXTXTSDR-UHFFFAOYSA-N,4,4,1,2,4
OCNT-2318152,XLTARKNIVINRFM-UHFFFAOYSA-N,3,3,1,1,2
OCNT-2318153,PHGXDMRGMVVNQO-UHFFFAOYSA-N,1,3,3,4,0
OCNT-2318155,KVARMYQTKIRGCQ-UHFFFAOYSA-N,1,2,2,0,4
OCNT-2318156,MCMKMBVCIJWRGP-UHFFFAOYSA-N,4,2,0,2,1
OCNT-2318157,VVHDDUIJNWYKBB-UHFFFAOYSA-N,3,0,0,2,3
OCNT-2318165,SGKBXHPHSYQSKW-UHFFFAOYSA-N,3,1,1,0,3
OCNT-2318169,STCMQTVWMNHFKL-UHFFFAOYSA-N,3,4,0,4,4
OCNT-2318171,GVZBSYAQXVSFEA-UHFFFAOYSA-N,2,3,2,2,1
OCNT-2318174,WEHUTJWIOPFKEQ-UHFFFAOYSA-N,1,0,1,3,0
OCNT-2318175,CLGIMEFNCIRTPK-UHFFFAOYSA-N,0,4,4,0,4
OCNT-2318176,NWBGOPRZTXBCAE-UHFFFAOYSA-N,4,4,0,1,4
OCNT-2318177,JREVYRBXQYZBDG-UHFFFAOYSA-N,1,4,1,2,1
OCNT-2318183,RCVKRXPEIDHMJB-UHFFFAOYSA-N,2,1,4,0,1
OCNT-2318184,BJPFWDUUOUASTR-UHFFFAOYSA-N,2,2,0,2,0
OCNT-2318185,TWLZOWYTDJYARI-UHFFFAOYSA-N,2,4,4,2,0
OCNT-2318186,AKPICNNHENFEJI-UHFFFAOYSA-N,3,1,0,4,3
OCNT-2318193,FJHQUJLROQGNEA-UHFFFAOYSA-N,4,0,1,4,2
OCNT-2318196,ZZDHFDXGYJAHLU-UHFFFAOYSA-N,1,1,4,0,2
OCNT-2318197,RVJSSNFKGUQAPH-UHFFFAOYSA-N,2,0,1,4,1
OCNT-2318198,AZOCFXABRRNKJK-UHFFFAOYSA-N,1,4,1,3,2
OCNT-2318205,HPTNEYKDDIQBKZ-UHFFFAOYSA-N,4,2,3,2,0
OCNT-2318207,JGGPCIRSTZSSMU-UHFFFAOYSA-N,0,1,0,4,1
OCNT-2318209,PITWNXFLDVKEPP-UHFFFAOYSA-N,4,0,3,3,1
OCNT-2318213,QTSLUEVVUAILQN-UHFFFAOYSA-N,2,3,0,3,3
OCNT-2318216,BFWFEEMSXVXPOE-UHFFFAOYSA-N,2,0,0,4,3
OCNT-2318220,BKXOCSXNRVMALB-UHFFFAOYSA-N,2,4,2,2,3
OCNT-2318223,KTAZEQLUINXWCV-UHFFFAOYSA-N,1,1,3,1,0
OCNT-2318230,RUXZYHOPVWESOO-MNOVXSKESA-N,2,2,0,1,0
OCNT-2318232,SJXWNGABSKWTHJ-UHFFFAOYSA-N,2,2,2,2,3
OCNT-2318236,XREKWVNCWBAPHQ-UHFFFAOYSA-N,4,0,3,0,2
OCNT-2318240,WBEWFHFPLNKWBR-UHFFFAOYSA-N,2,0,4,4,2
OCNT-2318241,HUMZAECDVMKEFK-UHFFFAOYSA-N,3,0,1,3,2
OCNT-2318242,ZHIHTRGKAIBXBP-UHFFFAOYSA-N,0,0,0,1,3
OCNT-2318243,FPLPOQIKBRHTGT-UHFFFAOYSA-N,0,1,1,1,3
OCNT-2318244,NOLQLTVSCIXGBD-UHFFFAOYSA-N,3,4,2,3,1
OCNT-2318253,XDVGRJCMNYKMJE-DLBZAZTESA-N,0,4,2,4,1
OCNT-2318254,LHRIMKHYEVFVRV-UHFFFAOYSA-N,4,1,1,3,4
OCNT-2318257,HTGKQRBTDIZKDR-UHFFFAOYSA-N,3,1,4,2,0
OCNT-2318259,WHDXTIYNDFZHQH-UHFFFAOYSA-N,4,3,2,2,3
OCNT-2318260,LCPMUUJCASWNHY-UHFFFAOYSA-N,3,2,3,1,4
OCNT-2318261,DYGIIYMCZAKMPG-UHFFFAOYSA-N,0,3,1,2,0
OCNT-2318269,PPVQWVLWUBDSJV-UHFFFAOYSA-N,2,3,1,4,0
OCNT-2318270,VMXKQIBOTHZOBO-UHFFFAOYSA-N,3,4,3,1,4
OCNT-2318272,VOSYCTSKEBXACU-UHFFFAOYSA-N,4,3,4,1,2
OCNT-2318273,UKTBFCZOQYRQMR-UHFFFAOYSA-N,3,2,2,1,3
OCNT-2318275,MMUFGODKYKXDPQ-UHFFFAOYSA-N,2,0,4,1,3
OCNT-2318277,KSDJFGQHRCKMIH-OAHLLOKOSA-N,0,1,2,2,0
OCNT-2318278,NADPQXATXMIYFF-UHFFFAOYSA-N,4,3,4,3,0
OCNT-2318281,CWINMFYUFBNRRM-UHFFFAOYSA-N,1,4,4,1,1
OCNT-2318286,IWZLNPIFCWXPLP-UHFFFAOYSA-N,0,2,1,0,2
OCNT-2318287,MTNMNOAPXZITKF-UHFFFAOYSA-N,1,3,4,0,4
OCNT-2318290,ZQHUBTBJNOFDIR-UHFFFAOYSA-N,0,3,3,2,3
OCNT-2318294,WERKMJOGKJEZGI-UHFFFAOYSA-N,0,2,4,1,0
OCNT-2318299,AYZRBEYKQZVHIK-UHFFFAOYSA-N,1,2,0,2,4
OCNT-2318300,UPVJTKMLEIVOON-UHFFFAOYSA-N,2,3,2,0,2
OCNT-2318305,LDZQHKRZLLIRPS-UHFFFAOYSA-N,3,0,1,2,0
OCNT-2318306,VHGYXUIYGAALPO-UHFFFAOYSA-N,4,0,0,0,4
OCNT-2318307,GLIOUSSCBWBALJ-UHFFFAOYSA-N,3,3,2,3,4
OCNT-2318308,GYHXQKAUADTNEV-UHFFFAOYSA-N,4,3,3,4,1
OCNT-2318311,ZQQOUNKIRMMDDJ-UHFFFAOYSA-N,1,2,1,1,2
OCNT-2318312,YLDIWYXLKDAXQH-UHFFFAOYSA-N,3,0,1,1,2
OCNT-2318316,HRBHCRJOSKLRMT-UHFFFAOYSA-N,3,1,2,3,0
OCNT-2318322,OBTYCYIXGCZPCI-UHFFFAOYSA-N,4,4,0,4,2
OCNT-2318324,WKLFNRWGRUQSCD-UHFFFAOYSA-N,1,3,0,3,3
OCNT-2318326,WBQDKRMJPDFRJR-UHFFFAOYSA-N,1,0,4,1,1
OCNT-2318328,BSRYNWRABISVBH-UHFFFAOYSA-N,2,3,2,3,3
OCNT-2318329,RNMDHLPABCGGFP-UHFFFAOYSA-N,0,4,1,2,0
OCNT-2318330,STXKQWKWKKEVLS-UHFFFAOYSA-N,3,4,2,1,4
OCNT-2318340,DOQJOKBIOMCLJC-UHFFFAOYSA-N,4,4,1,4,1
OCNT-2318341,WZWVBVGMJDJPCV-UHFFFAOYSA-N,3,3,2,3,2
OCNT-2318342,QKTLYSZELZEFQE-UHFFFAOYSA-N,3,2,1,0,4
OCNT-2318344,OUZNICPVYXGEES-UHFFFAOYSA-N,4,4,3,0,3
OCNT-2318346,HSJXGPVCBNTXGE-UHFFFAOYSA-N,1,4,3,1,2
OCNT-2318347,ZVSJITCJAVGKLB-UHFFFAOYSA-N,3,0,3,0,2
OCNT-2318348,FWUMBFJSJPPEQP-UHFFFAOYSA-N,4,4,3,3,0
OCNT-2318350,HRAUNQSCAGTDPW-UHFFFAOYSA-N,4,3,3,0,1
OCNT-2318351,CCXULBUUIBWSSY-UHFFFAOYSA-N,0,1,3,1,2
OCNT-2318352,BAAKPPZAHCJHAC-UHFFFAOYSA-N,3,1,1,0,2
OCNT-2318356,MNCYFKHFXZGDCK-UHFFFAOYSA-N,1,0,0,0,1
OCNT-2318359,PGPIYOCNWBGPND-UHFFFAOYSA-N,3,4,4,2,1
OCNT-2318363,OKUVLPLUOLCJPT-UHFFFAOYSA-N,2,4,4,4,2
OCNT-2318364,PEOQYHHOEUVRKO-UHFFFAOYSA-N,0,3,2,1,0
OCNT-2318366,VMNRUUOJQZXLAD-UHFFFAOYSA-N,4,3,0,0,4
OCNT-2318369,ZGVBQHVFIPSHHN-GOSISDBHSA-N,0,4,0,1,3
OCNT-2318371,JDONHNOIFDCDQO-BDAKNGLRSA-N,1,2,3,4,0
OCNT-2318376,ZERZLZZXKXXCBL-UHFFFAOYSA-N,2,2,1,1,1
OCNT-2318379,BQUVOZXRGPDMHY-NVXWUHKLSA-N,4,4,3,2,3
OCNT-2318388,LQMDSEHPQIPXOM-CABCVRRESA-N,1,3,0,1,1
OCNT-2318390,UGURDBLDUFYVGV-UHFFFAOYSA-N,4,4,2,2,0
OCNT-2318391,HTEITTUZGQVSOI-IROOXBOJSA-N,1,2,2,0,2
OCNT-2318392,KIHONECJKDILGT-UHFFFAOYSA-N,4,3,1,4,1
OCNT-2318394,JVVLSCNLUICXDH-UHFFFAOYSA-N,0,4,1,4,3
OCNT-2318395,HIXHOKUXAQVXNT-UHFFFAOYSA-N,0,1,4,4,4
OCNT-2318397,IYDFTEKHSVJCIL-UHFFFAOYSA-N,0,1,1,4,2
OCNT-2318399,DJTKECHTBVUIMX-UHFFFAOYSA-N,1,1,3,3,3
OCNT-2318401,WYGOEDVZWVWBCN-UHFFFAOYSA-N,2,4,1,4,0
OCNT-2318404,NESSMDQKGOGVQK-UHFFFAOYSA-N,4,1,0,2,1
OCNT-2318405,MXOSBTWGOGZZER-AZOXIEDXSA-N,1,1,0,0,2
OCNT-2318411,YDUMGNGGWDIRDZ-IERDGZPVSA-N,4,4,0,3,3
OCNT-2318416,QUZAPYSTGOQIJY-UHFFFAOYSA-N,4,2,3,3,0
OCNT-2318420,YJRZDAXNMXGWAN-UHFFFAOYSA-N,0,3,3,2,2
OCNT-2318423,PHMGMGUOOWDYOQ-UHFFFAOYSA-N,2,3,2,1,4
OCNT-2318428,YYFXEECPBGTJKS-UHFFFAOYSA-N,1,1,2,3,4
OCNT-2318429,IJKBNCHWSMZDHS-UHFFFAOYSA-N,4,1,1,3,0
OCNT-2318434,LXMSGGWVQVYICL-PMACEKPBSA-N,3,2,2,3,0
OCNT-2318439,CFVDKQGKTJYIRV-UHFFFAOYSA-N,2,1,3,4,2
OCNT-2318445,UIEGYIFDVIDYHB-UHFFFAOYSA-N,2,3,3,4,2
OCNT-2318446,HFJOFOTWMMZIID-XHAYOOOLSA-N,1,4,2,4,0
OCNT-2318448,NHYLLYGTERGNBE-QWRGUYRKSA-N,4,3,3,4,2
OCNT-2318449,OEKICBOFCLTRJO-UHFFFAOYSA-N,3,2,4,1,0
OCNT-2318451,APURBVBIOACKLC-UHFFFAOYSA-N,3,0,2,4,0
OCNT-2318453,HRZRMMNVHHASMS-UHFFFAOYSA-N,2,3,2,0,2
OCNT-2318456,CAGVZHPQGCAFSF-UHFFFAOYSA-N,3,1,2,1,1
OCNT-2318460,RCKUCGCVRMNODS-UHFFFAOYSA-N,2,2,3,2,1
OCNT-2318462,HSJXHVPUQBTTPD-UHFFFAOYSA-N,1,4,1,1,3
OCNT-2318463,PVCJAHQCQKVCAF-UHFFFAOYSA-N,0,0,0,2,3
OCNT-2318467,CZBQYJBGTDDOAR-UHFFFAOYSA-N,2,3,2,4,3
OCNT-2318468,UUGQEDCVVLEROS-UHFFFAOYSA-N,2,0,4,4,0
OCNT-2318474,CHDDNIMGAPMUGM-UHFFFAOYSA-N,4,3,2,4,4
OCNT-2318479,IUIAJAVZUICBLP-UHFFFAOYSA-N,4,3,2,4,4
OCNT-2318483,IZSQBCPRFXIMON-UHFFFAOYSA-N,3,3,4,4,3
OCNT-2318484,UBNROXQETPKCQA-UHFFFAOYSA-N,1,1,4,3,0
OCNT-2318486,QUFWZMFRCQQMKL-UHFFFAOYSA-N,3,0,3,4,0
OCNT-2318487,KMEXCRYMZXZMKV-UHFFFAOYSA-N,0,3,4,1,1
OCNT-2318494,CIXUWKIZLUGJGV-UHFFFAOYSA-N,3,4,3,1,1
OCNT-2318495,FWXQGKRQZIYEKJ-UHFFFAOYSA-N,1,3,4,4,4
OCNT-2318499,LSPBWCWSYZOLBU-ZMAUEPLISA-N,4,3,2,1,3
OCNT-2318503,OQMLLPJRQZSRGF-UHFFFAOYSA-N,4,2,3,1,2
OCNT-2318507,YYSRGMVDYIYUOP-UHFFFAOYSA-N,2,1,4,3,1
OCNT-2318512,DXYZQPFEVYKJRQ-UHFFFAOYSA-N,0,1,2,1,2
OCNT-2318516,DOJAQBAGHTVWPB-UHFFFAOYSA-N,3,4,0,2,3
OCNT-2318522,VNHATLSVIPZWCF-UHFFFAOYSA-N,0,1,4,3,4
OCNT-2318523,HLJDHRLCLSCWMR-UHFFFAOYSA-N,1,4,1,1,4
OCNT-2318524,YTUOIKOKFJTTBW-UHFFFAOYSA-N,2,0,1,1,0
OCNT-2318529,ROJMQXCYXDRWHC-UHFFFAOYSA-N,0,3,0,4,2
OCNT-2318530,QFYWGTOHQAQDPA-UHFFFAOYSA-N,2,3,1,1,0
OCNT-2318531,HFIUQGDUSJSDIM-UHFFFAOYSA-N,4,2,4,3,1
OCNT-2318535,GATDBAWFTANSFK-DZGCQCFKSA-N,1,4,3,0,2
OCNT-2318536,KXNLLVASRWGPAE-CHWSQXEVSA-N,0,3,1,1,2
OCNT-2318539,HVTKFGFROLAZNQ-UHFFFAOYSA-N,4,1,0,1,3
OCNT-2318540,YWFZSGTWXKPCSQ-UHFFFAOYSA-N,3,2,0,2,2
OCNT-2318541,QCFMPDOKIAFCJC-UHFFFAOYSA-N,1,2,4,4,0
OCNT-2318542,VGRYRGVVZXGGHO-UHFFFAOYSA-N,1,1,2,4,4
OCNT-2318543,CUKLPMIRRAQNDY-UHFFFAOYSA-N,1,4,4,3,4
OCNT-2318545,SAKVUBAQOMENKB-UHFFFAOYSA-N,4,2,1,2,2
OCNT-2318546,ZEPXYGRPOMHJQF-UHFFFAOYSA-N,1,2,0,2,3
OCNT-2318547,AZJYAYPKKVKVCX-UHFFFAOYSA-N,4,4,3,1,3
OCNT-2318549,TWIRHCAHDDBYNY-UHFFFAOYSA-N,0,1,4,4,2
OCNT-2318552,ODFQLEKETFSJFO-UHFFFAOYSA-N,1,3,1,4,3
OCNT-2318553,WTTZSARDULEWAA-KRWDZBQOSA-N,3,3,0,0,0
OCNT-2318555,UMIKRLLTVSCTOK-UHFFFAOYSA-N,1,2,3,2,0
OCNT-2318557,JWQAFCDFSGHBQL-UHFFFAOYSA-N,3,1,1,3,3
OCNT-2318558,LBNVVKGFGBSEKN-LSDHHAIUSA-N,4,3,3,2,1
OCNT-2318561,RGZHJDLYBPQKIJ-UHFFFAOYSA-N,2,3,3,2,1
OCNT-2318566,LJQLDSDTAXHWQQ-UHFFFAOYSA-N,2,4,0,4,0
OCNT-2318568,WCHSYYWYGRBQMA-UHFFFAOYSA-N,3,0,4,4,3
OCNT-2318569,VRFQISMUCTWNIV-UHFFFAOYSA-N,2,1,2,4,3
OCNT-2318570,HWGPOZBXEWLSIR-UHFFFAOYSA-N,3,3,2,3,0
OCNT-2318572,JFHWCAVKKAMDBP-UHFFFAOYSA-N,1,1,3,3,0
OCNT-2318573,QKJPUCXOHMTWNL-UHFFFAOYSA-N,3,2,0,0,0
OCNT-2318576,ONVWOFJZEDBEDC-UHFFFAOYSA-N,4,4,1,1,1
OCNT-2318577,NWFXJYZVFTZVNK-UHFFFAOYSA-N,4,3,0,0,2
OCNT-2318583,LRWJIQBFQXCVOD-UHFFFAOYSA-N,0,4,3,4,3
OCNT-2318584,IWFBEKNTGXKGDC-UHFFFAOYSA-N,4,2,0,4,3
OCNT-2318585,QNQSCXODGQCIFA-UHFFFAOYSA-N,1,2,1,3,2
OCNT-2318586,VLPJUPPNDLFATF-UHFFFAOYSA-N,4,0,4,3,4
OCNT-2318590,OENLQSQVVZGAJS-IIAWOOMASA-N,2,3,0,2,2
OCNT-2318595,BZTHPXPXRNAQFT-UHFFFAOYSA-N,4,4,0,1,4
OCNT-2318599,XJPUIWUQIZLXAR-UHFFFAOYSA-N,1,1,3,0,4
OCNT-2318602,RDXGXRITHNUPKD-UHFFFAOYSA-N,3,1,0,4,4
OCNT-2318603,PQPZVMQAWPBFLB-UHFFFAOYSA-N,3,4,4,4,1
OCNT-2318609,ZBKRHJYUTNDEEN-PKOBYXMFSA-N,4,3,4,4,1
OCNT-2318612,JQCPEVJDVLLTJO-UHFFFAOYSA-N,4,3,1,2,0
OCNT-2318616,RTVWVQOQWOQJJL-UHFFFAOYSA-N,3,0,2,3,1
OCNT-2318618,FBIXRJHKNHRXFQ-UHFFFAOYSA-N,0,2,0,4,2
OCNT-2318622,BYWDWFGJUHGMHA-UHFFFAOYSA-N,4,3,1,3,2
OCNT-2318623,IYQKJTWDIJQHKM-UHFFFAOYSA-N,2,0,0,1,2
OCNT-2318628,SSTBQYZOJAYQSM-UHFFFAOYSA-N,0,3,2,3,2
OCNT-2318633,SOQAWCGRVMSITC-UHFFFAOYSA-N,1,2,4,2,3
OCNT-2318634,XPOLSBCYDGSEIZ-UHFFFAOYSA-N,2,3,4,2,4
OCNT-2318635,PRQLICOUGTXMQD-UHFFFAOYSA-N,1,1,4,3,4
OCNT-2318636,AWURQWFQHBLZEY-UHFFFAOYSA-N,3,3,2,4,3
OCNT-2318637,NDPFONCFIJLCSN-UHFFFAOYSA-N,2,4,3,1,3
OCNT-2318638,LOVRDRMOMCXLJW-TZMCWYRMSA-N,1,2,0,4,3
OCNT-2318639,MNPGBPBPRIRZDE-UHFFFAOYSA-N,0,4,2,2,3
OCNT-2318643,BLZYCGLGPWRYIJ-UHFFFAOYSA-N,4,2,0,1,3
OCNT-2318647,IMSNSGWODHWPIM-UHFFFAOYSA-N,3,2,0,0,1
OCNT-2318651,QAZOAAIWQSZDGT-UHFFFAOYSA-N,4,2,0,0,0
OCNT-2318657,SEADNZVFHOZWAD-UHFFFAOYSA-N,3,4,1,3,4
OCNT-2318658,XYVMOBPTOAXMDI-UHFFFAOYSA-N,2,1,0,0,2
OCNT-2318659,YKAIMSBMSJLSGC-YTPLPTRZSA-N,0,3,1,3,2
OCNT-2318668,IZQGJBSGWYWETN-UHFFFAOYSA-N,1,2,2,2,1
OCNT-2318670,KJVVIDKHFWXVTM-UHFFFAOYSA-N,2,0,3,2,2
OCNT-2318671,ZYHCLMXABMVVCB-UHFFFAOYSA-N,4,3,0,0,0
OCNT-2318673,UPCWUTJSUGEWMZ-UHFFFAOYSA-N,4,0,4,3,2
OCNT-2318675,SKJNEGPDPYJBMI-UHFFFAOYSA-N,0,0,0,2,4
OCNT-2318678,VXLZRALTXIQPQC-RDJZCZTQSA-N,1,2,2,0,4
OCNT-2318680,RPSCLEMAMVXMHA-UHFFFAOYSA-N,1,0,2,2,3
OCNT-2318684,DYUKUFLTHOENJB-UHFFFAOYSA-N,2,1,0,0,4
OCNT-2318685,YKDFCZJETFAAAV-UHFFFAOYSA-N,4,0,0,4,0
OCNT-2318691,LWGNVLQERFNDFA-UHFFFAOYSA-N,4,4,3,3,4
OCNT-2328316,QFOHBWFCKVYLES-UHFFFAOYSA-N,1,4,2,2,4
OCNT-2328317,DXGLGDHPHMLXJC-UHFFFAOYSA-N,1,2,2,1,1
OCNT-2328318,BYJAVTDNIXVSPW-UHFFFAOYSA-N,2,3,0,4,1
OCNT-2328321,WIGIZIANZCJQQY-RUCARUNLSA-N,4,3,4,0,2
OCNT-2328323,XYCMOTOFHFTUIU-UHFFFAOYSA-N,0,3,2,3,0
OCNT-2328326,VYQNWZOUAUKGHI-UHFFFAOYSA-N,0,3,2,4,1
OCNT-2328327,FDLYAMZZIXQODN-UHFFFAOYSA-N,4,4,2,3,2
OCNT-2328329,INDBQLZJXZLFIT-UHFFFAOYSA-N,0,1,3,4,1
OCNT-2328330,CPEUVMUXAHMANV-UHFFFAOYSA-N,0,1,4,0,0
OCNT-2328331,GJSURZIOUXUGAL-UHFFFAOYSA-N,0,2,0,2,3
OCNT-2328332,HPNSFSBZBAHARI-RUDMXATFSA-N,1,4,4,3,0
OCNT-2328333,HQIRNZOQPUAHHV-UHFFFAOYSA-N,3,3,4,1,4
OCNT-2328337,JGPMMRGNQUBGND-UHFFFAOYSA-N,2,1,4,0,2
OCNT-2328339,RRGUKTPIGVIEKM-UHFFFAOYSA-N,4,0,4,2,2
OCNT-2328341,MDKGKXOCJGEUJW-UHFFFAOYSA-N,4,3,2,0,3
OCNT-2328344,TTWJBBZEZQICBI-UHFFFAOYSA-N,0,3,2,1,0
OCNT-2328345,QSLMDECMDJKHMQ-UHFFFAOYSA-N,4,2,1,2,0
OCNT-2328348,JSDRRTOADPPCHY-HSQYWUDLSA-N,2,2,1,3,0
OCNT-2328352,PHLBKPHSAVXXEF-UHFFFAOYSA-N,2,4,2,1,2
OCNT-2328359,RTGDFNSFWBGLEC-SYZQJQIISA-N,4,0,1,0,2
OCNT-2328360,HLNLBEFKHHCAMV-UHFFFAOYSA-N,1,3,4,1,2
OCNT-2328366,KYAKGJDISSNVPZ-UHFFFAOYSA-N,4,3,3,3,2
OCNT-2328368,QZVCTJOXCFMACW-UHFFFAOYSA-N,3,3,0,3,0
OCNT-2328369,VERWOWGGCGHDQE-UHFFFAOYSA-N,1,4,1,2,2
OCNT-2328370,DQKXQSGTHWVTAD-UHFFFAOYSA-N,1,2,2,0,0
OCNT-2328371,IWVCMVBTMGNXQD-PXOLEDIWSA-N,1,3,1,1,4
OCNT-2328376,KNHUKKLJHYUCFP-UHFFFAOYSA-N,0,4,0,0,0
OCNT-2328378,UVKZSORBKUEBAZ-UHFFFAOYSA-N,4,4,3,1,3
OCNT-2328380,AZFLJNIPTRTECV-FUMNGEBKSA-N,0,4,2,4,0
OCNT-2328381,VSZGPKBBMSAYNT-RRFJBIMHSA-N,2,3,0,2,4
OCNT-2328382,OJGDCBLYJGHCIH-UHFFFAOYSA-N,4,3,0,2,0
OCNT-2328385,ALOBUEHUHMBRLE-UHFFFAOYSA-N,2,1,4,1,1
OCNT-2328395,WDZVGELJXXEGPV-UHFFFAOYSA-N,1,4,4,2,3
OCNT-2328398,SBNKFTQSBPKMBZ-UHFFFAOYSA-N,1,3,3,0,4
OCNT-2328400,IHUNBGSDBOWDMA-AQFIFDHZSA-N,1,1,3,1,3
OCNT-2328401,OTBXOEAOVRKTNQ-UHFFFAOYSA-N,2,2,4,0,2
