canonical_smiles,CYP1A2_pIC50_direct_inhibition,CYP2C9_pIC50_direct_inhibition,CYP2D6_pIC50_direct_inhibition,CYP3A4_pIC50_direct_inhibition,CYP1A2_AID1851_max_inhibition,CYP2C9_AID1851_max_inhibition,CYP2D6_AID1851_max_inhibition,CYP3A4_AID1851_max_inhibition,chemprop_split
COC(=O)c1[nH]c(C)c(/C(O)=C2\C(=O)C(=O)N(CCN(C)C)C2c2cccs2)c1C,,,,,24.7122,-19.9746,-5.6678,29.9196,train
CCCCS(=O)(=O)NC1=NCN(Cc2ccco2)CN1,,,,,29.6959,14.9202,3.8806,13.9215,train
Cc1ccc(-c2ccc(CCC(=O)O)o2)cc1,,,,,57.4446,27.5115,9.2833,10.6881,train
Cc1cc(=O)[nH]c(-n2nc(C)cc2C)n1,,,,,52.6808,23.2886,-22.3283,1.5863,train
Clc1ccc(N=C(c2ccccc2)N2CCOCC2)cc1Cl,,,,,64.3244,92.7112,97.0176,69.1018,train
COCCn1c(=O)c(-c2ccccc2)nc2cnc(OC)nc21,,,,,101.6,54.21,10.65,39.9688,train
Fc1cccc(F)c1C(Nc1nncs1)Nc1nncs1,,,,,-12.31,6.709,-19.13,16.0773,train
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1,,,,,88.93,78.91,88.38,94.3424,train
COc1cccc2c(=O)c(C(=O)NCc3cccs3)c[nH]c12,,,,,112.124,72.7092,80.7366,36.8849,train
Cc1ccc(-[n+]2cc(=O)o[nH]2)cc1,,,,,64.74,-2.872,39.86,10.4543,train
Cc1ccc(S(=O)(=O)NCCSc2nnnn2C)cc1,,,,,4.1254,21.7066,-2.1802,32.3272,train
Cn1c[n+](C)cc1C(O)c1ccccc1.[I-],,,,,-1.7936,14.6558,5.0654,-1.924,train
COc1ccc(C(=O)Nc2ccc(F)cc2F)cc1OC,,,,,69.3808,-45.9515,27.1427,32.3277,train
COc1ccc(CNc2nc(-c3ccoc3)nc3ccccc23)c(OC)c1,,,,,87.0,64.62,53.61,81.3392,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,,,,,22.14,95.25,33.38,108.10995999999993,train
CCOc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(OC)c([N+](=O)[O-])c1,,,,,78.5249,25.0544,-11.2042,43.0714,train
CCCC(=O)Nc1nc(-c2ccc3c(c2)CCN3S(C)(=O)=O)cs1,,,,,3.6903,27.5391,1.0066,55.07,train
CCc1ccc(OCC(=O)NC(=S)Nc2ccc(F)cc2)c(Br)c1,,,,,49.0653,45.7518,16.7054,0.136,train
COc1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1,,,,,22.37,-9.352,46.04,16.2072,train
Clc1ccc(SCc2cc(-c3ccccc3)no2)cc1,,,,,104.655,53.1469,0.4058,27.3534,train
CCCn1c(N)[n+](CC(=O)c2ccco2)c2ccccc21.[Br-],,,,,41.0237,33.9717,75.4237,35.69,train
CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,,,,,104.0,43.37,70.85,68.4658,train
CCOC(=O)N1CCN(C(=O)CSCc2ccc(Cl)cc2)CC1,,,,,68.6615,29.6039,16.0367,94.6048,train
CN(C)Cc1cc(Cl)c(O)c(CN(C)C)c1,,,,,10.69,9.61,14.02,5.9385,train
C(=NC12CN3CN(CN(C3)C1)C2)c1cccs1,,,,,-3.1709,20.8319,-5.6647,-6.7122,train
O=C(CCc1ccccc1)NCc1cccnc1,,,,,53.9655,84.6145,16.3566,90.1555,train
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,,,,,1.083,17.45,-1.567,10.9058,train
O=C(c1csnn1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,,,,,-4.194,8.895,83.79,14.7296,train
COC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1/C=C/c1ccccc1,,,,,17.5742,115.132,55.2594,80.6297,train
O=C1/C(=C/c2ccccc2)[C@@H](NC2CCCCC2)c2ccccc21,,,,,45.92,89.68,90.1,43.1752,train
FC(F)(F)c1ccc(N2CCOCC2)c(Nc2nc3ccccc3n3cnnc23)c1,,,,,102.18,90.5891,44.2009,70.9257,train
C[N+](C)(N)Cc1csc(-c2ccc(Cl)cc2)n1,,,,,4.217,-2.285,18.9,0.8408,train
CCN1C(=O)[C@H]2[C@@H]3[C@H](O)[C@H](O)CC(=O)[C@H]3CC[C@H]2C1=O,,,,,7.9885,-8.97975,-0.9965,13.06555,train
CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1,,,,,31.41,42.54,88.68,27.2883,train
CC1=C2[C@@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@]2(C)C=CC1=O,,,,,37.94,19.61,7.671,47.0457,train
CN(C)c1ncc(S(=O)(=O)c2ccccc2)c(-c2ccc(Cl)cc2Cl)n1,,,,,28.4115,94.2688,12.3438,72.5646,train
CCOc1cc2[nH]c(=S)n(CCCC(=O)NCc3ccco3)c(=O)c2cc1OCC,,,,,24.3096,26.1242,-18.8475,80.1124,train
C[C@@H](N)Cn1ccc2cc(F)c(Cl)cc21,,,,,93.65,80.94,5.269,34.6142,train
CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(=O)N1CCC[C@H]1CO)C(C)C,,,,,5.78,-21.86,6.29,57.6751,train
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,,,,,7.674,22.29,2.073,51.3841,train
O=C(O)[C@@H]1CCCNC1,,,,,0.5502,-16.72,-5.899,0.1611,train
O=C(O)[C@H]1CCCNC1,,,,,5.557,3.685,-14.91,8.582,train
C[C@]12CN(CC[N+](C)(C)C)C[C@]1(C)[C@@H]1CC[C@@H]2O1,,,,,14.3,-12.23,-6.267,-9.0561,train
Cc1ccc(S(=O)(=O)O/N=C2/CCCc3occc32)cc1,,,,,10.0234,-53.5247,14.6899,-1.1406,train
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,,,,,83.66,17.09,-5.125,73.7897,train
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,,,,,90.27,86.84,30.03,89.0738,train
COc1cc(NC(=O)COC(=O)c2nc3nc(C)cc(C)n3n2)cc(OC)c1,,,,,67.771,38.7732,31.3468,-20.0493,train
COc1ccc2[nH]cc(CCNc3cc(-c4ccc(C(=O)N(C)C)cc4)ncn3)c2c1,,,,,63.72,-8.958,19.69,79.3182,train
CO[C@H]1[C@H](O[C@H]2O[C@@H](C)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,,,,,-2.239,-9.515,-3.014,33.6639,train
Cc1cc(Cl)ccc1OC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,,,,,13.5242,88.6469,53.5386,1.77,train
O=C(NCc1ccccc1Cl)c1cnccn1,,,,,75.117,20.1352,16.1299,64.1854,train
c1cncc(-c2cncnc2NCc2cccs2)c1,,,,,105.9,1.389,38.78,98.9988,train
COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,,,,,116.28543999999997,96.0,2.649,74.8961,train
CC(=O)Nc1cc2ccccc2oc1=O,,,,,92.69,-13.22,-1.253,13.7698,train
CC(=O)Nc1ccc([N+](=O)[O-])cn1,,,,,75.0614,-9.4545,-21.1299,-3.2311,train
COCC(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,,,,,13.74,0.5408,4.708,63.5615,train
COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)cc1OC,,,,,53.4127,56.6299,76.9853,99.8765,train
C=CC[C@@H]1C=C[C@@H](O/N=C(/C)CCC(=O)OC[C@@H]2O[C@H](C#Cc3ccccc3)C=C[C@@H]2Oc2ccc(C)cc2)[C@@H](CO)O1,,,,,-4.003,19.73,-9.545,97.7409,train
N[C@@H](Cc1c[nH]c2ccc([N+](=O)[O-])cc12)C(=O)O,,,,,10.42,-9.839,-4.927,8.7134,train
CN(C)C(=O)c1ccc(-c2cncnc2NCc2ccccc2)cc1,,,,,43.24,-1.947,14.0,75.8947,train
Cc1cc(C(=O)NNCc2ccccc2)no1,,,,,69.82,-10.29,17.48,31.2235,train
C[C@H](Br)C(=O)c1ccc2cc(Br)c3ccccc3c2c1,,,,,97.49,-58.84,-8.294,23.4894,train
CNCCCc1ccccc1.Cl,,,,,2.275,34.8098,18.2823,2.003,train
CC1CC(C)CN(C(=O)CNS(=O)(=O)c2ccc(Br)s2)C1,,,,,58.4555,55.4088,67.368,53.2575,train
CCOC(=O)C1CCCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)C1,,,,,82.7607,-6.6582,18.5707,-3.2807,train
Cc1cc(C)n(-c2cc(N3CCN(C(=O)c4cccc(Br)c4)CC3)ccc2[N+](=O)[O-])n1,,,,,11.2682,109.878,11.392,-25.0903,train
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,,,,,7.416,-4.198,36.45,42.6717,train
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccccc5OC)cc34)c2c1,,,,,81.85,83.56,85.42,53.6302,train
CC(C)(C)N1C(=O)[C@@H]2[C@H]3C(=CC[C@H]2C1=O)C(=O)[C@H]1O[C@H]1[C@H]3O,,,,,0.9436,-4.808,-11.61,4.1346,train
COc1ccccc1C/C(N)=N/OC(=O)c1ccc(C)c([N+](=O)[O-])c1,,,,,63.5857,-23.1541,46.2173,96.9259,train
Cl.Cn1cccc1CNCCc1ccccc1,,,,,5.774,5.6233,100.3290399999999,46.465,train
CCOc1ccc(NCc2nnc(SCc3ccccc3Cl)n2-c2ccccc2)cc1,,,,,60.4634,104.388,70.9108,89.0271,train
Cc1cccc(CN2CCN(CC(=O)O)C2=O)c1,,,,,-9.9434,24.3407,7.437,48.9277,train
COc1ccc(CC(=O)Nc2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1,,,,,1.0547,46.2156,-10.8532,-7.902,train
CC(C)(C)c1ccc(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1,,,,,2.7478,99.9608,91.243,5.7775,train
Cc1ccccc1C(=O)N1CCN(c2ccc([N+](=O)[O-])c(NCc3ccco3)c2)CC1,,,,,15.1115,89.9069,21.6791,27.5184,train
COc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,,,,,101.8,-14.04,36.52,57.0216,train
Cc1noc(NC(=O)Nc2ccccc2F)c1C#N,,,,,30.23,5.47,-0.3679,12.9008,train
C=Cc1ccc([C@H]2N[C@@H](C(=O)O)CC[C@@H]2C)cc1,,,,,-7.124,-9.157,18.18,7.4009,train
CC(=O)NCCNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,,,,,88.81,-5.091,83.28,94.3398,train
[O-][n+]1c(CN2CCCCC2)nc2cccc3c2c1-c1ccccc1-3,,,,,95.02,15.35,13.08,47.312,train
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1,,,,,95.6,76.15,18.95,77.1628,train
CCCCCSc1nncc(=O)[nH]1,,,,,14.6927,64.7825,0.2616,-2.9619,train
Nc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c2c1O,,,,,35.62,15.11,13.11,15.9388,train
CCC(=O)Nc1cccc(NC(=O)CSc2nnnn2Cc2ccccc2)c1,,,,,88.5618,56.9811,19.2982,41.0065,train
CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,,,,,15.83,-4.619,-11.08,3.1782,train
CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(N)=NC2=O)cc1C,,,,,37.6239,4.6255,9.8841,-0.0129,train
Cc1cccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1C,,,,,59.1027,63.9299,24.2412,25.6035,train
Cc1c(C(=O)Nc2ccc(OCc3ccccc3)cc2)cccc1[N+](=O)[O-],,,,,26.6696,-144.969,5.0586,-15.6282,train
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],,,,,102.373,80.8115,28.5622,43.3197,train
CC(C)CC(C(=O)OCC(=O)Nc1ncc(Cl)cc1Cl)N1C(=O)c2ccccc2C1=O,,,,,41.5041,74.099,71.8098,91.4803,train
O=C(CCNS(=O)(=O)c1cccs1)N1CCc2ccccc2C1,,,,,66.302,27.0723,70.5346,47.4466,train
CN(C)c1ncc2nc(-c3cccs3)c(=O)n(CCC#N)c2n1,,,,,44.5,-22.9,1.133,-1.6425,train
CCOCC(=O)Nc1cc(C(=O)Nc2cccc(C)c2C)ccc1Cl,,,,,87.8317,-9.3351,-16.7813,42.0942,train
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCOCC4)nc32)c1,,,,,13.39,9.636,1.181,40.51,train
O=C(NC1CCCC1)c1cccnc1N1CCCCCC1,,,,,64.4594,54.7229,-11.3166,79.292,train
N[C@@H](Cn1ccc(=O)n(Cc2ccc(C(=O)O)cc2)c1=O)C(=O)O,,,,,15.66,13.2,-9.459,7.1618,train
CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@@H]23)[C@@H]14,,,,,37.01,-100.1,20.08,19.6693,train
CC(C)c1ccc(N(C(=O)C(F)(F)F)C(C(=O)NC2CCCCC2)c2ccncc2)cc1,,,,,19.106,54.7934,-22.4508,-38.8399,train
COc1ccc(Oc2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCC#N)c3n2)cc1,,,,,48.32,67.19,5.767,62.4625,train
NC(=S)Nc1cc2ccccc2c2ccccc12,,,,,70.8712,27.4111,62.8373,69.3347,train
CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,,,,61.39,28.99,3.838,103.911,train
COCCNC(=O)C1CC(c2cccc(OC)c2)=NO1,,,,,27.9406,-98.4772,0.2871,28.1366,train
FC(F)(F)c1ccccc1-c1cncnc1NCCN1CCOCC1,,,,,26.16,5.397,46.22,96.5631,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]2[C@@H](CC(=O)[C@H]2CC(=O)C(=O)N(C)C)CN1C(=O)c1ccccc1,,,,,11.48,74.12,-1.191,70.997,train
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,,,,,94.76,18.69,95.74,88.3711,train
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,,,52.1,76.97,23.23,100.41,train
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,,,37.89,50.95,24.62,48.4301,train
O=C(CCNC(=O)c1ccccc1)OCN1C(=O)c2ccccc2C1=O,,,,,91.9805,12.5475,-4.052,42.1423,train
O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)N1CCCC1,,,,,111.203,53.7181,38.6385,50.9661,train
CS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,,,,,27.8077,84.6053,15.6069,-17.6349,train
C=CCNc1sc(C(=O)c2ccc(C)cc2)c(N)c1C#N,,,,,90.7125,-109.132,-6.6867,68.7741,train
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,,,,,86.36,9.953,1.83,7.5403,train
C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,,,,,97.18,88.41,96.3,52.4579,train
CCOc1ccc(N=NS(=O)(=O)O)cc1,,,,,28.59,-7.476,-2.814,5.0863,train
Clc1ccccc1-c1nccc(NCc2cccs2)n1,,,,,116.28543999999997,11.38,79.68,101.055,train
O=C(O)CCC(=O)N1CCN(c2ccccn2)CC1,,,,,-13.201096000000001,36.1282,14.836,31.8321,train
COc1ccc(CNc2nc3ccccc3n2Cc2ccccc2)cc1OC,,,,,49.4603,98.2207,98.2509,96.0299,train
CCc1cc2c(nc1CC)CCN(CC/C(C)=N/OC)C2,,,,,0.5822,-7.799,46.37,38.7057,train
CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(Cc3ccc(F)cc3)c2n1,,,,,53.13,9.822,8.661,18.3016,train
CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,,,,,87.1282,104.179,31.4605,0.6069,train
CC(C(=O)NC1CCCC1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc2c(c1)OCCO2,,,,,27.5935,101.52,67.8535,69.1324,train
Cc1ccc(C(=O)NC2CCCCC2)cc1,,,,,34.6272,-30.8198,-9.037,27.2141,train
Cc1cc(C)cc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccs2)c1,,,,,11.779,22.0106,-24.4099,101.313,train
CCS(=O)(=O)N1CCC(C(=O)NCc2ccccc2OC)CC1,,,,,69.8837,-184.27924000000002,5.2792,-4.9154,train
CCNC(=O)CC1C(=O)N(c2ccc(F)cc2)C(=O)N1CCc1ccc(OC)cc1,,,,,10.6753,67.7894,1.5718,85.729,train
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,,,,,2.413,8.015,1.122,2.7001,train
CSc1nnc(-c2cc3c(-c4ccccc4)nn(C)c3s2)n1C,,,,,62.8589,77.7282,-0.173,40.3834,train
NC(=O)C1(N2CCCCC2)CCN(C(=S)Nc2ccc(Cl)cc2)CC1,,,,,4.974,18.0014,-18.5233,18.0269,train
c1cc(CN2CCCC3(CCNCC3)C2)ccn1,,,,,1.584,28.86,33.6,83.756,train
NC(N)=NC[C@H](N)C(=O)O,,,,,11.81,-13.69,-5.957,7.3546,train
Cc1ccc(NC(=O)CCC(=O)c2ccc(F)cc2)cc1Cl,,,,,68.9082,53.1438,10.8952,84.1062,train
COC(=O)[C@@H]1O[C@@H](c2c(OC)c(OC)c(C)c(OC)c2OC)[C@H](C)[C@@H](O)[C@@H]1C,,,,,4.487,-14.64,-15.16,7.2524,train
c1csc(CN2CC[C@@]3(CCCNC3)C2)n1,,,,,12.48,14.56,56.06,13.5522,train
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(OC(F)(F)F)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,,,,,13.98,76.7,13.61,74.7043,train
NCCNC[C@H](O)CO,,,,,-10.05,-8.091,-18.24,4.463,train
CSc1ccc2c(c1)c(CCN)c(C)n2Cc1ccccc1Cl,,,,,29.94,29.4,79.55,32.2996,train
Cc1ccc(OC(=O)N2CCOCC2)cc1,,,,,33.3834,30.3627,-6.259,1.9139,train
Cc1nc2cnc(Nc3ccccc3)nc2n(C[C@H]2CCCO2)c1=O,,,,,106.9,42.11,12.78,57.5913,train
O=C(Nc1ccccc1)N1CCSc2cc(Cl)ccc21,,,,,37.9476,81.2393,11.1634,17.4052,train
O=C(c1ccco1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,,,,,-0.0929,-6.928,76.9,-64.6275,train
CCCCc1cc2ccccc2c(OCCN(C)C)n1,,,,,114.8,4.883,85.54,17.9246,train
O=C1c2ccccc2N[C@H](c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1,,,,,-5.808,75.2,-15.0,85.8897,train
C(=NCCN1CCOCC1)=NC1CCCCC1,,,,,35.56,-2.307,5.124,7.3633,train
C[C@@H](N)Cc1cnc[nH]1,,,,,-2.548,7.816,1.22,29.8535,train
C[C@H](N)Cc1cnc[nH]1,,,,,20.0372,-5.8965000000000005,-3.9425,13.16785,train
O=C(COC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1)NCc1ccco1,,,,,70.6032,82.5058,53.5725,73.8023,train
COc1cccc(-c2cncnc2NCc2cccc(C)c2)c1,,,,,116.28543999999997,23.82,71.71,64.3322,train
Cc1ccccc1OCC1Cn2c(nc3c2c(=O)[nH]c(=O)n3C)O1,,,,,17.5107,10.3256,-4.0256,23.5279,train
CC(=O)OC[C@@H]1O[C@H](C/C=N\O[C@@H](C)c2cn([C@H]3COC[C@H]3O)nn2)C=C[C@@H]1OC(C)=O,,,,,4.985,-17.73,-10.29,11.7945,train
CCCS(=O)(=O)N1CCC(C(=O)NCCCOC)CC1,,,,,-8.7029,-9.7499,-3.1087,-36.3879,train
CS(=O)(=O)N1CCC2(CC1)CN(c1ccc(-c3ccccc3)cc1)C2,,,,,-13.201096000000001,-31.71,-19.15,13.4589,train
COc1cccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)c1O,,,,,81.8077,65.6738,-13.705,76.5048,train
CC(C)C(=O)Nc1ccc(Sc2ccc(F)cc2)cc1,,,,,31.3146,70.7448,18.5584,3.2103,train
O=C1NCCCC1C(=O)Nc1ccccc1C(F)(F)F,,,,,37.5061,18.3732,13.3542,-23.7136,train
CCS(=O)(=O)N1CCCC(C(=O)NCCCOC(C)C)C1,,,,,11.6039,14.2357,-29.327624,3.8617,train
O=C(O)c1ccc(S(=O)(=O)N=Nc2c(O)[nH]c3ccccc23)cc1,,,,,11.65,-3.792,-17.01,-14.2608,train
NCCS(=O)(=O)O,,,,,21.16,-18.95,-13.81,10.9488,train
O=C(NCc1cccnc1)C1c2ccccc2C(=O)N1C1CCCCCCC1,,,,,63.5116,95.7389,25.5402,104.642,train
NCCCP(=O)(O)CC1CCCCC1,,,,,15.33,0.1428,12.56,5.026,train
COCCNc1ccnc(-c2ccccc2C(F)(F)F)n1,,,,,58.31,-34.28,-2.096,8.1399,train
C[C@@]12C=CC(=O)C=C1CC[C@H]1[C@H]3CC[C@](O)(C(=O)CO)[C@]3(C)CC(=O)[C@@H]12,,,,,-0.8078,-13.96,-0.9155,16.5857,train
CC(C)(C)C(=O)NNC(=O)CCCOc1ccc(Cl)cc1Cl,,,,,43.5213,-113.186,11.1769,26.1522,train
CC(C)(C)C(=O)Nc1ccnc(-c2cccnc2)n1,,,,,89.5971,91.2534,-15.8553,36.5459,train
CC[C@]1([C@H]2O[C@@H]([C@@H]3O[C@](O)(CO)[C@@H](C)C[C@H]3C)C[C@H]2C)CC[C@@H]([C@]2(C)CC[C@@]3(C[C@@H](O)[C@@H](C)[C@@H]([C@H](C)[C@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1.[Na+],,,,,4.88,-2.501,-1.915,4.6212,train
COC(=O)C/C=C\[C@@H](C)[C@H]1C=C[C@H](O)[C@@H](CO)O1,,,,,6.731,-19.59,-11.17,15.8568,train
Nc1nc(Br)c2c(F)cccc2c1-c1ccc(F)cc1,,,,,65.2881,67.3876,11.6909,61.0447,train
CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,,,,,-4.5,17.225,19.88,32.0058,train
C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2cc(Cl)c(Oc3ccc([N+](=O)[O-])cc3Cl)c(Cl)c2)C1,,,,,15.85,31.2,-2.456,9.2255,train
Cc1cc(C)cc(-n2c(O)c(C=NC3CCS(=O)(=O)C3)c3ccccc3c2=O)c1,,,,,-1.4099,73.56,-15.4205,77.1286,train
O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,,,,,41.12,29.34,2.22,69.0425,train
OC1(c2ccc(OC(F)F)cc2)CSC(=Nc2cccnc2)N1C1CC1,,,,,96.6928,94.135,97.2619,41.7443,train
O=c1[nH]c(=O)n(CCc2ccc(F)cc2)c(O)c1C=NCCCN1CCOCC1,,,,,8.057,43.701,11.582,88.9541,train
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,,,,,7.056,-15.77,-6.775,19.1519,train
CCC1CC[N+]2(C)CCC3=C(CCC3)C2(C)C1.[I-],,,,,-4.1845,9.1595,71.7989,29.1309,train
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,,,,,23.69,9.767,24.48,9.4631,train
O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cnccn3)CC2)C1,,,,,8.354,-1.005,2.887,8.6055,train
Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])c(NCc4ccco4)c3)CC2)c1,,,,,10.6542,121.17884,4.3383,50.1539,train
C[C@H]1CC[C@H](C(=O)O)N[C@@H]1c1ccc(C#Cc2ccccc2)cc1,,,,,9.877,-18.98,1.231,11.8785,train
CN(C)CCCNc1ncnc2nc[nH]c12,,,,,16.59,-3.874,-1.658,8.3439,train
COc1ccccc1OCCN1C(=O)S/C(=C\c2ccco2)C1=O,,,,,92.9023,-6.7415,47.674,94.6555,train
CC(C)(C)OC(=O)N1CCCC1C(=O)NCCc1ccccc1,,,,,12.4767,29.782,28.5312,40.9711,train
C[C@@H](C(=O)NCc1ccc(C(F)(F)F)nc1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,,,,,41.29,82.27,75.08,72.0957,train
S=c1nc[nH]c2c1ncn2Cc1ccco1,,,,,16.32,-1.402,-1.417,14.9258,train
CCOC(=O)N1CCC(n2c(SCC(=O)c3ccccc3)nc3ccsc3c2=O)CC1,,,,,11.0743,113.064,-8.6792,-75.015344,train
CCCc1nnc(NC(=O)c2cccs2)s1,,,,,89.9367,43.6771,-6.195,3.1035,train
O=P(O)(O)OP(=O)(O)O,,,,,0.9558,-5.794,-12.57,4.203,train
Fc1ccc(-c2[nH]ncc2-c2nnnn2-c2ccccc2)c(F)c1,,,,,18.9727,76.3602,-15.9009,45.6527,train
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccccc1Cl,,,,,90.24,76.84,57.86,54.2369,train
c1cc(N2CCCC3(CCNCC3)C2)ccn1,,,,,4.56,43.85,74.21,45.1353,train
Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3ccccc3c2S(=O)(=O)O)cc1,,,,,20.88,-8.141,-8.882,-5.3394,train
Cc1cccc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)c1,,,,,42.54,-15.9,80.68,107.8,train
C[C@@H]1/C=C\CC(=O)OC[C@H]2O[C@@H](C=C[C@@H]2O)[C@H](C)/C=C\CC(=O)OC[C@H]2O[C@H]1C=C[C@@H]2O,,,,,-7.105,9.33,-4.66,21.287,train
CCNC(=S)NNC(=O)c1cccs1,,,,,-3.3415,16.9191,4.1043,-3.9207,train
Cc1noc(C)c1-c1ccc2ncnc(Nc3ccc(F)cc3)c2c1,,,,,115.1,13.21,28.15,58.6437,train
COc1cccc(-c2nccc(NCc3cccs3)n2)c1,,,,,113.3,26.57,93.46,108.10995999999993,train
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,,,,,48.4558,59.737,11.9879,10.0929,train
CCOC(=O)CCN1C(=O)[C@@H]2[C@H]3C(=CC[C@H]2C1=O)C(=O)[C@H]1O[C@H]1[C@H]3O,,,,,9.381,-3.839,-3.876,6.9015,train
