inchikey,isoform,max_response,n_replicates_eff
YXPYYNPBEMOSRE-UHFFFAOYSA-N,CYP3A4,-40.7227,1
YXQKXDYQKXTSSQ-UHFFFAOYSA-N,CYP1A2,-24.7263,1
YXQKXDYQKXTSSQ-UHFFFAOYSA-N,CYP2C9,388.509,1
YXQKXDYQKXTSSQ-UHFFFAOYSA-N,CYP2D6,-61.8643,1
YXQKXDYQKXTSSQ-UHFFFAOYSA-N,CYP3A4,13.9217,1
YXRKUSJZEYGAGR-UHFFFAOYSA-N,CYP1A2,-12.715,1
YXRKUSJZEYGAGR-UHFFFAOYSA-N,CYP2C9,2.0367,1
YXRKUSJZEYGAGR-UHFFFAOYSA-N,CYP2D6,-1.5685,1
YXRKUSJZEYGAGR-UHFFFAOYSA-N,CYP3A4,-56.5979,1
YXRXEPZMAPZYMM-UHFFFAOYSA-N,CYP1A2,-18.18,1
YXRXEPZMAPZYMM-UHFFFAOYSA-N,CYP2C9,24.67,1
YXRXEPZMAPZYMM-UHFFFAOYSA-N,CYP2D6,3.794,1
YXRXEPZMAPZYMM-UHFFFAOYSA-N,CYP3A4,-44.1859,1
YXRZPWSCYIXPDK-UHFFFAOYSA-N,CYP1A2,-103.172,1
YXRZPWSCYIXPDK-UHFFFAOYSA-N,CYP2C9,-109.767,1
YXRZPWSCYIXPDK-UHFFFAOYSA-N,CYP2D6,3.0465,1
YXRZPWSCYIXPDK-UHFFFAOYSA-N,CYP3A4,66.0108,1
YXSCLWGULPTWRO-UHFFFAOYSA-N,CYP1A2,-88.1453,1
YXSCLWGULPTWRO-UHFFFAOYSA-N,CYP2C9,-91.8366,1
YXSCLWGULPTWRO-UHFFFAOYSA-N,CYP2D6,-59.1615,1
YXSCLWGULPTWRO-UHFFFAOYSA-N,CYP3A4,-2.5323,1
YXVGPSQAIBDQJD-UHFFFAOYSA-N,CYP1A2,-106.8,1
YXVGPSQAIBDQJD-UHFFFAOYSA-N,CYP2C9,-19.41,1
YXVGPSQAIBDQJD-UHFFFAOYSA-N,CYP2D6,-35.19,1
YXVGPSQAIBDQJD-UHFFFAOYSA-N,CYP3A4,-40.1115,1
YXWIINFMPNXYSU-UHFFFAOYSA-N,CYP1A2,-31.1282,1
YXWIINFMPNXYSU-UHFFFAOYSA-N,CYP2C9,-31.9588,1
YXWIINFMPNXYSU-UHFFFAOYSA-N,CYP2D6,12.6056,1
YXWIINFMPNXYSU-UHFFFAOYSA-N,CYP3A4,-90.8519,1
YXZFSPSQYLQZTB-UHFFFAOYSA-N,CYP1A2,-108.8,1
YXZFSPSQYLQZTB-UHFFFAOYSA-N,CYP2C9,-8.673,1
YXZFSPSQYLQZTB-UHFFFAOYSA-N,CYP2D6,-96.37,1
YXZFSPSQYLQZTB-UHFFFAOYSA-N,CYP3A4,-99.6505,1
YXZKKQAZJWYKNB-ZHACJKMWSA-N,CYP1A2,-75.886,1
YXZKKQAZJWYKNB-ZHACJKMWSA-N,CYP2C9,218.254,1
YXZKKQAZJWYKNB-ZHACJKMWSA-N,CYP2D6,-24.6606,1
YXZKKQAZJWYKNB-ZHACJKMWSA-N,CYP3A4,-85.0594,1
YXZVCZUDUJEPPK-DKGQLVFISA-N,CYP1A2,-18.6,1
YXZVCZUDUJEPPK-DKGQLVFISA-N,CYP2C9,-65.99,1
YXZVCZUDUJEPPK-DKGQLVFISA-N,CYP2D6,-16.25,1
YXZVCZUDUJEPPK-DKGQLVFISA-N,CYP3A4,9.8637,1
YYBQGBXESZEJMS-UHFFFAOYSA-N,CYP1A2,-15.4701,1
YYBQGBXESZEJMS-UHFFFAOYSA-N,CYP2C9,-74.0081,1
YYBQGBXESZEJMS-UHFFFAOYSA-N,CYP2D6,-90.8185,1
YYBQGBXESZEJMS-UHFFFAOYSA-N,CYP3A4,19.1633,1
YYBVCSWMVDGZPF-UHFFFAOYSA-N,CYP1A2,5.919,1
YYBVCSWMVDGZPF-UHFFFAOYSA-N,CYP2C9,6.898,1
YYBVCSWMVDGZPF-UHFFFAOYSA-N,CYP2D6,-33.03,1
YYBVCSWMVDGZPF-UHFFFAOYSA-N,CYP3A4,28.0934,1
YYBXQIJFQKAUSG-UHFFFAOYSA-N,CYP1A2,4.7373,1
YYBXQIJFQKAUSG-UHFFFAOYSA-N,CYP2C9,-50.8411,1
YYBXQIJFQKAUSG-UHFFFAOYSA-N,CYP2D6,-40.2453,1
YYBXQIJFQKAUSG-UHFFFAOYSA-N,CYP3A4,-12.8842,1
YYCWYISTCZGNPF-UHFFFAOYSA-N,CYP1A2,-8.722,1
YYCWYISTCZGNPF-UHFFFAOYSA-N,CYP2C9,3.385,1
YYCWYISTCZGNPF-UHFFFAOYSA-N,CYP2D6,4.08,1
YYCWYISTCZGNPF-UHFFFAOYSA-N,CYP3A4,-9.1687,1
YYEVYDHKJSKMSF-UHFFFAOYSA-N,CYP1A2,11.9122,1
YYEVYDHKJSKMSF-UHFFFAOYSA-N,CYP2C9,7.2084,1
YYEVYDHKJSKMSF-UHFFFAOYSA-N,CYP2D6,-83.1857,1
YYEVYDHKJSKMSF-UHFFFAOYSA-N,CYP3A4,33.4964,1
YYFIPTVPONYMFK-UHFFFAOYSA-N,CYP1A2,-82.5903,1
YYFIPTVPONYMFK-UHFFFAOYSA-N,CYP2C9,-107.967,1
YYFIPTVPONYMFK-UHFFFAOYSA-N,CYP2D6,-54.7271,1
YYFIPTVPONYMFK-UHFFFAOYSA-N,CYP3A4,51.476,1
YYFPRONJEYGQND-UHFFFAOYSA-N,CYP1A2,-92.74,1
YYFPRONJEYGQND-UHFFFAOYSA-N,CYP2C9,-65.63,1
YYFPRONJEYGQND-UHFFFAOYSA-N,CYP2D6,-3.254,1
YYFPRONJEYGQND-UHFFFAOYSA-N,CYP3A4,-44.4149,1
YYHHGERFHBNSHG-UHFFFAOYSA-N,CYP1A2,-51.87,1
YYHHGERFHBNSHG-UHFFFAOYSA-N,CYP2C9,-53.36,1
YYHHGERFHBNSHG-UHFFFAOYSA-N,CYP2D6,-41.67,1
YYHHGERFHBNSHG-UHFFFAOYSA-N,CYP3A4,-50.1634,1
YYHRIPOTIDONSY-UHFFFAOYSA-N,CYP1A2,-51.32,1
YYHRIPOTIDONSY-UHFFFAOYSA-N,CYP2C9,25.68,1
YYHRIPOTIDONSY-UHFFFAOYSA-N,CYP2D6,-63.36,1
YYHRIPOTIDONSY-UHFFFAOYSA-N,CYP3A4,-30.5419,1
YYIJNWNMCIXAJD-UHFFFAOYSA-N,CYP1A2,-9.7935,1
YYIJNWNMCIXAJD-UHFFFAOYSA-N,CYP2C9,0.6166,1
YYIJNWNMCIXAJD-UHFFFAOYSA-N,CYP2D6,1.9096,1
YYIJNWNMCIXAJD-UHFFFAOYSA-N,CYP3A4,-10.7177,1
YYJDQVLZNONKNX-WJDWOHSUSA-N,CYP1A2,-82.256,1
YYJDQVLZNONKNX-WJDWOHSUSA-N,CYP2C9,-37.1997,1
YYJDQVLZNONKNX-WJDWOHSUSA-N,CYP2D6,-40.4558,1
YYJDQVLZNONKNX-WJDWOHSUSA-N,CYP3A4,-39.1109,1
YYJGBEZPVOUBMJ-VPKVOEIUSA-N,CYP1A2,-73.73,1
YYJGBEZPVOUBMJ-VPKVOEIUSA-N,CYP2C9,0.236,1
YYJGBEZPVOUBMJ-VPKVOEIUSA-N,CYP2D6,15.27,1
YYJGBEZPVOUBMJ-VPKVOEIUSA-N,CYP3A4,-52.5235,1
YYJWFIDZCNSTJL-WLRTZDKTSA-N,CYP1A2,-100.182,1
YYJWFIDZCNSTJL-WLRTZDKTSA-N,CYP2C9,-40.289,1
YYJWFIDZCNSTJL-WLRTZDKTSA-N,CYP2D6,24.4354,1
YYJWFIDZCNSTJL-WLRTZDKTSA-N,CYP3A4,-18.8771,1
YYKGEQLXOIOEML-WGOQTCKBSA-N,CYP1A2,-16.3207,1
YYKGEQLXOIOEML-WGOQTCKBSA-N,CYP2C9,-59.8692,1
YYKGEQLXOIOEML-WGOQTCKBSA-N,CYP2D6,5.0088,1
YYKGEQLXOIOEML-WGOQTCKBSA-N,CYP3A4,1.819,1
YYLALWXEJOYRET-UHFFFAOYSA-N,CYP1A2,-24.914,1
YYLALWXEJOYRET-UHFFFAOYSA-N,CYP2C9,-56.1012,1
YYLALWXEJOYRET-UHFFFAOYSA-N,CYP2D6,-1.0433,1
YYLALWXEJOYRET-UHFFFAOYSA-N,CYP3A4,-96.1101,1
YYLIOHAPDLYUTH-UHFFFAOYSA-N,CYP1A2,-53.7153,1
YYLIOHAPDLYUTH-UHFFFAOYSA-N,CYP2C9,-86.0081,1
YYLIOHAPDLYUTH-UHFFFAOYSA-N,CYP2D6,-66.1119,1
YYLIOHAPDLYUTH-UHFFFAOYSA-N,CYP3A4,-94.2078,1
YYLQUHNPNCGKJQ-LWMBPPNESA-N,CYP1A2,-29.59,1
YYLQUHNPNCGKJQ-LWMBPPNESA-N,CYP2C9,1.98,1
YYLQUHNPNCGKJQ-LWMBPPNESA-N,CYP2D6,7.741,1
YYLQUHNPNCGKJQ-LWMBPPNESA-N,CYP3A4,-40.8152,1
YYMCVDNIIFNDJK-XFQWXJFMSA-N,CYP1A2,-70.6,1
YYMCVDNIIFNDJK-XFQWXJFMSA-N,CYP2C9,-17.32,1
YYMCVDNIIFNDJK-XFQWXJFMSA-N,CYP2D6,-51.68,1
YYMCVDNIIFNDJK-XFQWXJFMSA-N,CYP3A4,-32.3204,1
YYNFRYAIQBXHPC-UHFFFAOYSA-N,CYP1A2,-82.0103,1
YYNFRYAIQBXHPC-UHFFFAOYSA-N,CYP2C9,-56.4709,1
YYNFRYAIQBXHPC-UHFFFAOYSA-N,CYP2D6,-34.3395,1
YYNFRYAIQBXHPC-UHFFFAOYSA-N,CYP3A4,-40.6643,1
YYPICELXIIRNHO-UHFFFAOYSA-N,CYP1A2,0.5065,1
YYPICELXIIRNHO-UHFFFAOYSA-N,CYP2C9,-89.29,1
YYPICELXIIRNHO-UHFFFAOYSA-N,CYP2D6,5.305,1
YYPICELXIIRNHO-UHFFFAOYSA-N,CYP3A4,-36.7151,1
YYQRZJLAUYDSGL-CAOOACKPSA-N,CYP1A2,-79.8176,1
YYQRZJLAUYDSGL-CAOOACKPSA-N,CYP2C9,564.516,1
YYQRZJLAUYDSGL-CAOOACKPSA-N,CYP2D6,-50.4257,1
YYQRZJLAUYDSGL-CAOOACKPSA-N,CYP3A4,-47.8134,1
YYQXZVCFNZYUTP-UHFFFAOYSA-N,CYP1A2,-105.6,1
YYQXZVCFNZYUTP-UHFFFAOYSA-N,CYP2C9,-22.95,1
YYQXZVCFNZYUTP-UHFFFAOYSA-N,CYP2D6,-85.66,1
YYQXZVCFNZYUTP-UHFFFAOYSA-N,CYP3A4,-84.9624,1
YYRIMQHQEDUOIG-FCEKVYKBSA-N,CYP1A2,-17.37,1
YYRIMQHQEDUOIG-FCEKVYKBSA-N,CYP2C9,-1.268,1
YYRIMQHQEDUOIG-FCEKVYKBSA-N,CYP2D6,4.623,1
YYRIMQHQEDUOIG-FCEKVYKBSA-N,CYP3A4,-98.9492,1
YYRIMQHQEDUOIG-HZFUHODCSA-N,CYP1A2,-8.491,1
YYRIMQHQEDUOIG-HZFUHODCSA-N,CYP2C9,-22.92,1
YYRIMQHQEDUOIG-HZFUHODCSA-N,CYP2D6,0.5667,1
YYRIMQHQEDUOIG-HZFUHODCSA-N,CYP3A4,-109.572,1
YYUAYBYLJSNDCX-UHFFFAOYSA-N,CYP1A2,-6.66,1
YYUAYBYLJSNDCX-UHFFFAOYSA-N,CYP2C9,-7.473,1
YYUAYBYLJSNDCX-UHFFFAOYSA-N,CYP2D6,-6.719,1
YYUAYBYLJSNDCX-UHFFFAOYSA-N,CYP3A4,-4.9547,1
YYWOFKRBYGRMHV-UHFFFAOYSA-N,CYP1A2,-10.23,1
YYWOFKRBYGRMHV-UHFFFAOYSA-N,CYP2C9,1.498,1
YYWOFKRBYGRMHV-UHFFFAOYSA-N,CYP2D6,-12.89,1
YYWOFKRBYGRMHV-UHFFFAOYSA-N,CYP3A4,1.0431,1
YYYARFHFWYKNLF-UHFFFAOYSA-N,CYP1A2,-22.83,1
YYYARFHFWYKNLF-UHFFFAOYSA-N,CYP2C9,-12.43,1
YYYARFHFWYKNLF-UHFFFAOYSA-N,CYP2D6,-11.43,1
YYYARFHFWYKNLF-UHFFFAOYSA-N,CYP3A4,-1.2392,1
YYYHNQKFRRGNJR-UHFFFAOYSA-N,CYP1A2,3.993,1
YYYHNQKFRRGNJR-UHFFFAOYSA-N,CYP2C9,-61.4,1
YYYHNQKFRRGNJR-UHFFFAOYSA-N,CYP2D6,-3.872,1
YYYHNQKFRRGNJR-UHFFFAOYSA-N,CYP3A4,-21.8509,1
YYZCEOGYVYXDPC-BJMVGYQFSA-N,CYP1A2,-90.82,1
YYZCEOGYVYXDPC-BJMVGYQFSA-N,CYP2C9,-7.982,1
YYZCEOGYVYXDPC-BJMVGYQFSA-N,CYP2D6,7.949,1
YYZCEOGYVYXDPC-BJMVGYQFSA-N,CYP3A4,-6.6633,1
YYZQBYADSVSAPW-UHFFFAOYSA-N,CYP1A2,-119.0,1
YYZQBYADSVSAPW-UHFFFAOYSA-N,CYP2C9,-1.173,1
YYZQBYADSVSAPW-UHFFFAOYSA-N,CYP2D6,-3.493,1
YYZQBYADSVSAPW-UHFFFAOYSA-N,CYP3A4,-40.1621,1
YZFQRBOOYQRNJD-SFHVURJKSA-N,CYP1A2,-7.598,1
YZFQRBOOYQRNJD-SFHVURJKSA-N,CYP2C9,-20.21,1
YZFQRBOOYQRNJD-SFHVURJKSA-N,CYP2D6,-37.57,1
YZFQRBOOYQRNJD-SFHVURJKSA-N,CYP3A4,-47.0208,1
YZFUYCIOXFJFIL-UHFFFAOYSA-N,CYP1A2,-118.9,1
YZFUYCIOXFJFIL-UHFFFAOYSA-N,CYP2C9,-23.61,1
YZFUYCIOXFJFIL-UHFFFAOYSA-N,CYP2D6,-58.36,1
YZFUYCIOXFJFIL-UHFFFAOYSA-N,CYP3A4,-81.5785,1
YZFWTZACSRHJQD-OAHLLOKOSA-N,CYP1A2,-63.76,1
YZFWTZACSRHJQD-OAHLLOKOSA-N,CYP2C9,-3.619,1
YZFWTZACSRHJQD-OAHLLOKOSA-N,CYP2D6,-10.0,1
YZFWTZACSRHJQD-OAHLLOKOSA-N,CYP3A4,-66.917,1
YZFYAPUFIQYGHQ-UHFFFAOYSA-N,CYP1A2,-61.6,1
YZFYAPUFIQYGHQ-UHFFFAOYSA-N,CYP2C9,20.82,1
YZFYAPUFIQYGHQ-UHFFFAOYSA-N,CYP2D6,-74.65,1
YZFYAPUFIQYGHQ-UHFFFAOYSA-N,CYP3A4,-95.6158,1
YZHLMYMQFZDFEB-UHFFFAOYSA-N,CYP1A2,-18.56,1
YZHLMYMQFZDFEB-UHFFFAOYSA-N,CYP2C9,-3.449,1
YZHLMYMQFZDFEB-UHFFFAOYSA-N,CYP2D6,-2.828,1
YZHLMYMQFZDFEB-UHFFFAOYSA-N,CYP3A4,-11.0022,1
YZHNTCMHCNIXKH-UHFFFAOYSA-N,CYP1A2,-33.638,1
YZHNTCMHCNIXKH-UHFFFAOYSA-N,CYP2C9,-70.5145,1
YZHNTCMHCNIXKH-UHFFFAOYSA-N,CYP2D6,-18.3708,1
YZHNTCMHCNIXKH-UHFFFAOYSA-N,CYP3A4,-59.1001,1
YZHUUWXJCMXZCW-HMAPJEAMSA-N,CYP1A2,8.5112,1
YZHUUWXJCMXZCW-HMAPJEAMSA-N,CYP2C9,-29.861,1
YZHUUWXJCMXZCW-HMAPJEAMSA-N,CYP2D6,-3.2729,1
YZHUUWXJCMXZCW-HMAPJEAMSA-N,CYP3A4,-42.0497,1
YZJYQGRMFVKPAP-UHFFFAOYSA-N,CYP1A2,-14.22,1
YZJYQGRMFVKPAP-UHFFFAOYSA-N,CYP2C9,9.761,1
YZJYQGRMFVKPAP-UHFFFAOYSA-N,CYP2D6,-1.383,1
YZJYQGRMFVKPAP-UHFFFAOYSA-N,CYP3A4,-6.1003,1
YZMLAJBOSVHFEW-UHFFFAOYSA-N,CYP1A2,-14.9481,1
YZMLAJBOSVHFEW-UHFFFAOYSA-N,CYP2C9,-30.8172,1
YZMLAJBOSVHFEW-UHFFFAOYSA-N,CYP2D6,-7.8772,1
YZMLAJBOSVHFEW-UHFFFAOYSA-N,CYP3A4,-95.7306,1
YZMQJAKSFUZRNH-UHFFFAOYSA-N,CYP1A2,-109.2,1
YZMQJAKSFUZRNH-UHFFFAOYSA-N,CYP2C9,1.785,1
YZMQJAKSFUZRNH-UHFFFAOYSA-N,CYP2D6,-1.554,1
YZMQJAKSFUZRNH-UHFFFAOYSA-N,CYP3A4,-5.8484,1
YZOFLYUAQDJWKV-UHFFFAOYSA-N,CYP1A2,-7.18,1
YZOFLYUAQDJWKV-UHFFFAOYSA-N,CYP2C9,-37.26,1
YZOFLYUAQDJWKV-UHFFFAOYSA-N,CYP2D6,-3.794,1
YZOFLYUAQDJWKV-UHFFFAOYSA-N,CYP3A4,-75.4785,1
YZPNUYIMLUURTL-UHFFFAOYSA-N,CYP1A2,-113.4,1
YZPNUYIMLUURTL-UHFFFAOYSA-N,CYP2C9,0.3568,1
YZPNUYIMLUURTL-UHFFFAOYSA-N,CYP2D6,-34.41,1
YZPNUYIMLUURTL-UHFFFAOYSA-N,CYP3A4,-81.5804,1
YZPWYOWTOKBUAS-UHFFFAOYSA-N,CYP1A2,-108.5,1
YZPWYOWTOKBUAS-UHFFFAOYSA-N,CYP2C9,6.662,1
YZPWYOWTOKBUAS-UHFFFAOYSA-N,CYP2D6,-20.99,1
YZPWYOWTOKBUAS-UHFFFAOYSA-N,CYP3A4,-117.145,1
YZQPPMTUBHYEBE-UHFFFAOYSA-N,CYP1A2,-83.3106,1
YZQPPMTUBHYEBE-UHFFFAOYSA-N,CYP2C9,-73.2197,1
YZQPPMTUBHYEBE-UHFFFAOYSA-N,CYP2D6,-34.9275,1
YZQPPMTUBHYEBE-UHFFFAOYSA-N,CYP3A4,-91.2722,1
YZQUPRHBUVEFJU-UHFFFAOYSA-N,CYP1A2,-118.6,1
YZQUPRHBUVEFJU-UHFFFAOYSA-N,CYP2C9,-80.54,1
YZQUPRHBUVEFJU-UHFFFAOYSA-N,CYP2D6,-9.964,1
YZQUPRHBUVEFJU-UHFFFAOYSA-N,CYP3A4,-67.5438,1
YZRMAMBXGOHHNC-UHFFFAOYSA-N,CYP1A2,-9.6705,1
YZRMAMBXGOHHNC-UHFFFAOYSA-N,CYP2C9,-128.372,1
YZRMAMBXGOHHNC-UHFFFAOYSA-N,CYP2D6,-0.5017,1
YZRMAMBXGOHHNC-UHFFFAOYSA-N,CYP3A4,-107.219,1
YZUAXSLJGKICIQ-UHFFFAOYSA-N,CYP1A2,-89.0722,1
YZUAXSLJGKICIQ-UHFFFAOYSA-N,CYP2C9,-49.206,1
YZUAXSLJGKICIQ-UHFFFAOYSA-N,CYP2D6,-11.5285,1
YZUAXSLJGKICIQ-UHFFFAOYSA-N,CYP3A4,-67.8273,1
YZVPKTNHPGPCIU-UHFFFAOYSA-N,CYP1A2,-95.4061,1
YZVPKTNHPGPCIU-UHFFFAOYSA-N,CYP2C9,-104.82,1
YZVPKTNHPGPCIU-UHFFFAOYSA-N,CYP2D6,-46.258,1
YZVPKTNHPGPCIU-UHFFFAOYSA-N,CYP3A4,-104.156,1
YZYQTUBWZGCDLR-UHFFFAOYSA-N,CYP1A2,-8.082,1
YZYQTUBWZGCDLR-UHFFFAOYSA-N,CYP2C9,15.82,1
YZYQTUBWZGCDLR-UHFFFAOYSA-N,CYP2D6,-1.143,1
YZYQTUBWZGCDLR-UHFFFAOYSA-N,CYP3A4,-7.2292,1
YZYSUDWJVZGMMO-XUQXIDOOSA-N,CYP1A2,-6.64,1
YZYSUDWJVZGMMO-XUQXIDOOSA-N,CYP2C9,-73.72,1
YZYSUDWJVZGMMO-XUQXIDOOSA-N,CYP2D6,-13.79,1
YZYSUDWJVZGMMO-XUQXIDOOSA-N,CYP3A4,-53.4235,1
YZYVKYWORLHIDD-UHFFFAOYSA-N,CYP1A2,-118.6,1
YZYVKYWORLHIDD-UHFFFAOYSA-N,CYP2C9,-62.98,1
YZYVKYWORLHIDD-UHFFFAOYSA-N,CYP2D6,-90.16,1
YZYVKYWORLHIDD-UHFFFAOYSA-N,CYP3A4,-99.9965,1
YZZRDYOGZSMUSS-UHFFFAOYSA-N,CYP1A2,-3.0064,1
YZZRDYOGZSMUSS-UHFFFAOYSA-N,CYP2C9,144.422,1
YZZRDYOGZSMUSS-UHFFFAOYSA-N,CYP2D6,-0.6434,1
YZZRDYOGZSMUSS-UHFFFAOYSA-N,CYP3A4,-45.9096,1
ZAAAZACELDYEIA-QQXSKIMKSA-N,CYP1A2,-69.3787,1
ZAAAZACELDYEIA-QQXSKIMKSA-N,CYP2C9,-82.0136,1
ZAAAZACELDYEIA-QQXSKIMKSA-N,CYP2D6,-16.0827,1
ZAAAZACELDYEIA-QQXSKIMKSA-N,CYP3A4,-43.3336,1
ZABPRYGHMHCWCX-UHFFFAOYSA-N,CYP1A2,-111.023,1
ZABPRYGHMHCWCX-UHFFFAOYSA-N,CYP2C9,-88.1933,1
ZABPRYGHMHCWCX-UHFFFAOYSA-N,CYP2D6,-34.2705,1
ZABPRYGHMHCWCX-UHFFFAOYSA-N,CYP3A4,-35.3805,1
ZACGNQPZHZDXDB-UHFFFAOYSA-N,CYP1A2,7.6146,1
ZACGNQPZHZDXDB-UHFFFAOYSA-N,CYP2C9,-4.6854,1
ZACGNQPZHZDXDB-UHFFFAOYSA-N,CYP2D6,-18.162,1
ZACGNQPZHZDXDB-UHFFFAOYSA-N,CYP3A4,-3.8371,1
ZADVYVXYIDMGII-UHFFFAOYSA-N,CYP1A2,-82.54,1
ZADVYVXYIDMGII-UHFFFAOYSA-N,CYP2C9,14.43,1
ZADVYVXYIDMGII-UHFFFAOYSA-N,CYP2D6,2.672,1
ZADVYVXYIDMGII-UHFFFAOYSA-N,CYP3A4,-36.8859,1
ZAEWCSQWPTWQTL-UHFFFAOYSA-N,CYP1A2,-84.5003,1
ZAEWCSQWPTWQTL-UHFFFAOYSA-N,CYP2C9,-27.698,1
ZAEWCSQWPTWQTL-UHFFFAOYSA-N,CYP2D6,-41.6893,1
ZAEWCSQWPTWQTL-UHFFFAOYSA-N,CYP3A4,-100.73,1
ZAEYFJDCLMHQSN-HNNXBMFYSA-N,CYP1A2,-44.06,1
ZAEYFJDCLMHQSN-HNNXBMFYSA-N,CYP2C9,-58.49,1
ZAEYFJDCLMHQSN-HNNXBMFYSA-N,CYP2D6,-6.59,1
ZAEYFJDCLMHQSN-HNNXBMFYSA-N,CYP3A4,-72.7071,1
ZAGAUUVCYGSPBP-UHFFFAOYSA-N,CYP1A2,-53.06,1
ZAGAUUVCYGSPBP-UHFFFAOYSA-N,CYP2C9,-28.16,1
ZAGAUUVCYGSPBP-UHFFFAOYSA-N,CYP2D6,-96.06,1
ZAGAUUVCYGSPBP-UHFFFAOYSA-N,CYP3A4,-51.4695,1
ZAGRWEOGHJROGH-UHFFFAOYSA-N,CYP1A2,-10.33,1
ZAGRWEOGHJROGH-UHFFFAOYSA-N,CYP2C9,-6.526,1
ZAGRWEOGHJROGH-UHFFFAOYSA-N,CYP2D6,11.03,1
ZAGRWEOGHJROGH-UHFFFAOYSA-N,CYP3A4,-4.4606,1
ZAHRPODITDJNQC-UHFFFAOYSA-N,CYP1A2,-8.9525,1
ZAHRPODITDJNQC-UHFFFAOYSA-N,CYP2C9,11.8655,1
ZAHRPODITDJNQC-UHFFFAOYSA-N,CYP2D6,5.3387,1
ZAHRPODITDJNQC-UHFFFAOYSA-N,CYP3A4,-21.4977,1
ZAILVCJGCIESEI-VWLOTQADSA-N,CYP1A2,-80.55,1
ZAILVCJGCIESEI-VWLOTQADSA-N,CYP2C9,-73.06,1
ZAILVCJGCIESEI-VWLOTQADSA-N,CYP2D6,-21.4,1
ZAILVCJGCIESEI-VWLOTQADSA-N,CYP3A4,-84.0247,1
ZAINQWJQOUCQDK-UHFFFAOYSA-N,CYP1A2,-16.36,1
ZAINQWJQOUCQDK-UHFFFAOYSA-N,CYP2C9,-70.95,1
ZAINQWJQOUCQDK-UHFFFAOYSA-N,CYP2D6,20.45,1
ZAINQWJQOUCQDK-UHFFFAOYSA-N,CYP3A4,27.8051,1
ZAIPMKNFIOOWCQ-RWSFTLGLSA-N,CYP1A2,-11.01,1
ZAIPMKNFIOOWCQ-RWSFTLGLSA-N,CYP2C9,17.81,1
ZAIPMKNFIOOWCQ-RWSFTLGLSA-N,CYP2D6,-3.207,1
ZAIPMKNFIOOWCQ-RWSFTLGLSA-N,CYP3A4,-39.5121,1
ZAIZUYZGIYFWIE-UHFFFAOYSA-N,CYP1A2,-102.2,1
ZAIZUYZGIYFWIE-UHFFFAOYSA-N,CYP2C9,3.279,1
ZAIZUYZGIYFWIE-UHFFFAOYSA-N,CYP2D6,-53.5,1
ZAIZUYZGIYFWIE-UHFFFAOYSA-N,CYP3A4,-76.9658,1
ZAKMNXNKYSLRSY-YRNVUSSQSA-N,CYP1A2,-77.7517,1
ZAKMNXNKYSLRSY-YRNVUSSQSA-N,CYP2C9,-92.5581,1
ZAKMNXNKYSLRSY-YRNVUSSQSA-N,CYP2D6,-3.6063,1
ZAKMNXNKYSLRSY-YRNVUSSQSA-N,CYP3A4,11.3573,1
ZAQFEYZBEQAOHQ-UHFFFAOYSA-N,CYP1A2,-82.09,1
ZAQFEYZBEQAOHQ-UHFFFAOYSA-N,CYP2C9,12.76,1
ZAQFEYZBEQAOHQ-UHFFFAOYSA-N,CYP2D6,-8.556,1
ZAQFEYZBEQAOHQ-UHFFFAOYSA-N,CYP3A4,-38.3188,1
ZARSCAPHAMVDNQ-UHFFFAOYSA-N,CYP1A2,-30.31,1
ZARSCAPHAMVDNQ-UHFFFAOYSA-N,CYP2C9,-39.47,1
ZARSCAPHAMVDNQ-UHFFFAOYSA-N,CYP2D6,-10.87,1
ZARSCAPHAMVDNQ-UHFFFAOYSA-N,CYP3A4,-19.2619,1
ZARZEUSENWTEGY-UHFFFAOYSA-N,CYP1A2,-67.84,1
ZARZEUSENWTEGY-UHFFFAOYSA-N,CYP2C9,-43.86,1
ZARZEUSENWTEGY-UHFFFAOYSA-N,CYP2D6,-20.5,1
ZARZEUSENWTEGY-UHFFFAOYSA-N,CYP3A4,-19.7586,1
ZASQNWBHWWIMEW-UHFFFAOYSA-N,CYP1A2,-93.327,1
ZASQNWBHWWIMEW-UHFFFAOYSA-N,CYP2C9,47.2748,1
ZASQNWBHWWIMEW-UHFFFAOYSA-N,CYP2D6,-30.0659,1
ZASQNWBHWWIMEW-UHFFFAOYSA-N,CYP3A4,-71.442,1
ZATIFJKJPWWYAJ-QRKAXHLRSA-N,CYP1A2,-3.787,1
ZATIFJKJPWWYAJ-QRKAXHLRSA-N,CYP2C9,-5.226,1
ZATIFJKJPWWYAJ-QRKAXHLRSA-N,CYP2D6,12.73,1
ZATIFJKJPWWYAJ-QRKAXHLRSA-N,CYP3A4,-2.2205,1
ZATRWQNCPMMJCE-UHFFFAOYSA-N,CYP1A2,-83.2773,1
ZATRWQNCPMMJCE-UHFFFAOYSA-N,CYP2C9,-67.6635,1
ZATRWQNCPMMJCE-UHFFFAOYSA-N,CYP2D6,-28.3183,1
ZATRWQNCPMMJCE-UHFFFAOYSA-N,CYP3A4,-38.1755,1
ZAUFRANFDGHGGM-UHFFFAOYSA-N,CYP1A2,-3.9804,1
ZAUFRANFDGHGGM-UHFFFAOYSA-N,CYP2C9,-100.725,1
ZAUFRANFDGHGGM-UHFFFAOYSA-N,CYP2D6,-3.9386,1
